,listing_id,num_rooms,square_meters,renovation,ceiling_height,garbage_chute,house_size,flat_floor,type_of_building,price_per_month,deposit,utility_bills,rental_period,prepayment,metro,balcony_count,loggia_count,combined_bathroom_count,separated_bathroom_count,windows_street,windows_yard,kids_allowded,pets_allowded,is_dishwasher,is_internet,is_air_conditioner,is_bathtub,is_shower,is_tv,is_furniture_in_kitchen,is_washing_machine,is_furniture_in_rooms,is_fridge,is_phone,passenger_elevator_capacity,cargo_elevator_capacity,square_meters_rounded,parking_mult_lev,roof_parking,ground_parking,parking_unknown,parking_open,undergr_parking
10038,273515818,1.0,60.0,1,2.85,0,17,15,0.040633186555933336,80000.0,80000.0,0.0,0,0.0,0.008806643999777047,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,60.0,0,0,0,0,0,1
10039,273905975,1.0,35.0,3,2.64,0,9,6,0.3552198874087286,28000.0,28000.0,0.0,0,1.0,0.008806643999777047,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
10040,274059278,1.0,38.0,3,2.64,1,17,17,0.3552198874087286,28000.0,28000.0,0.0,0,1.0,0.003622986455604481,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
10041,241287245,1.0,34.0,3,2.64,1,9,5,0.3552198874087286,30000.0,30000.0,0.0,0,1.0,0.008806643999777047,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,35.0,0,0,0,1,0,0
10042,274814306,1.0,39.2,3,2.64,1,12,1,0.3552198874087286,30000.0,30000.0,0.0,0,1.0,0.008806643999777047,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
10043,265168410,1.0,36.0,3,2.64,1,9,7,0.3552198874087286,30000.0,30000.0,0.0,0,1.0,0.008806643999777047,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
10044,274867196,1.0,40.0,3,2.48,1,16,4,0.09018449361797001,30000.0,30000.0,0.0,1,1.0,0.003622986455604481,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
10045,274919471,1.0,32.0,2,2.64,0,14,6,0.13204392174349255,31000.0,31000.0,0.0,0,1.0,0.008806643999777047,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,30.0,0,0,0,1,0,0
10046,260592948,1.0,38.5,3,2.64,1,12,2,0.3552198874087286,32000.0,30000.0,0.0,0,1.0,0.003622986455604481,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
10047,241275703,1.0,36.0,2,2.64,1,24,7,0.17852962488155621,32000.0,32000.0,0.0,0,1.0,0.008806643999777047,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,2,2,35.0,0,0,1,0,0,0
10048,272021717,1.0,21.0,3,3.2,0,14,2,0.17852962488155621,35000.0,35000.0,0.0,1,1.0,0.008806643999777047,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,2,0,20.0,0,0,0,1,0,0
10049,273664363,1.0,38.0,3,2.64,1,17,7,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.008806643999777047,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
10050,274586193,1.0,32.0,3,2.64,1,9,3,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.008806643999777047,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,30.0,0,0,0,1,0,0
10051,274936262,2.0,46.0,3,2.64,1,12,3,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.003622986455604481,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2,0,45.0,0,0,0,1,0,0
10052,270476994,1.0,35.0,3,2.64,1,9,7,0.3552198874087286,35000.0,43000.0,0.0,0,1.0,0.003622986455604481,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,35.0,0,0,0,1,0,0
10053,273531214,2.0,52.0,3,2.64,1,17,7,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.003622986455604481,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,2,0,50.0,0,0,0,1,0,0
10054,274917731,2.0,50.0,2,2.64,0,12,12,0.13204392174349255,35000.0,35000.0,0.0,0,1.0,0.003622986455604481,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,50.0,0,0,1,0,0,0
10055,273177851,1.0,32.0,3,2.64,1,9,6,0.13204392174349255,35000.0,35000.0,0.0,0,1.0,0.008806643999777047,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,30.0,0,0,0,1,0,0
10056,269552381,1.0,37.0,1,2.64,1,24,13,0.17852962488155621,38000.0,40000.0,0.0,0,1.0,0.008806643999777047,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,2,0,35.0,0,0,0,1,0,0
10057,196792118,1.0,36.0,2,2.64,1,9,4,0.3552198874087286,38000.0,38000.0,0.0,0,1.0,0.0020065771138732514,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
10058,271206464,1.0,40.0,3,2.64,1,25,12,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.008806643999777047,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,2,0,40.0,0,0,1,0,0,0
10059,274975358,2.0,56.0,2,2.64,1,17,8,0.3552198874087286,40000.0,20000.0,0.0,0,1.0,0.0020065771138732514,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,2,1,55.0,0,0,1,0,0,0
10061,198576260,3.0,50.0,3,2.64,1,9,9,0.3552198874087286,43000.0,43000.0,0.0,0,1.0,0.008806643999777047,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,50.0,0,0,0,1,0,0
10062,274570562,2.0,52.0,3,2.64,1,17,14,0.3552198874087286,43000.0,43000.0,0.0,0,1.0,0.002842650911320439,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,2,0,50.0,0,0,1,0,0,0
10063,274669003,2.0,75.0,3,2.64,1,17,8,0.3552198874087286,45000.0,45000.0,0.0,0,1.0,0.003622986455604481,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,2,0,75.0,0,0,0,1,0,0
10064,273684736,2.0,34.0,3,2.48,1,16,1,0.3552198874087286,45000.0,45000.0,0.0,0,1.0,0.008806643999777047,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,2,0,35.0,0,0,0,1,0,0
10065,274936421,3.0,55.0,3,2.64,1,9,2,0.3552198874087286,47000.0,47000.0,0.0,0,1.0,0.002842650911320439,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,55.0,0,0,0,1,0,0
10069,274826373,2.0,45.0,1,2.64,1,12,4,0.3552198874087286,50000.0,50000.0,0.0,0,1.0,0.008806643999777047,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,45.0,0,0,0,1,0,0
10070,274475982,2.0,60.0,2,2.64,1,17,5,0.3552198874087286,50000.0,50000.0,0.0,0,1.0,0.008806643999777047,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,60.0,0,0,0,1,0,0
10071,218400502,3.0,59.7,2,2.64,0,9,9,0.13204392174349255,50000.0,50000.0,0.0,0,1.0,0.008806643999777047,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,60.0,0,0,0,1,0,0
10072,252006775,2.0,45.0,2,2.64,0,23,7,0.13204392174349255,50000.0,50000.0,0.0,0,1.0,0.008806643999777047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,45.0,0,0,0,1,0,0
10074,273214003,2.0,54.0,3,2.64,1,17,5,0.09018449361797001,55000.0,55000.0,0.0,0,1.0,0.003622986455604481,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,55.0,0,0,0,1,0,0
10075,274899100,3.0,58.0,2,2.64,1,9,7,0.3552198874087286,55000.0,50000.0,0.0,0,1.0,0.008806643999777047,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,60.0,0,0,1,0,0,0
10076,154304586,3.0,60.8,3,2.64,1,9,3,0.13204392174349255,55000.0,57000.0,0.0,0,1.0,0.003622986455604481,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,60.0,0,0,1,0,0,0
10078,273617061,2.0,60.9,2,2.64,1,20,9,0.17852962488155621,57000.0,57000.0,0.0,0,1.0,0.008806643999777047,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,2,1,60.0,0,0,0,1,0,0
10079,253068274,3.0,76.0,1,2.74,1,17,12,0.3552198874087286,60000.0,60000.0,0.0,0,1.0,0.0020065771138732514,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,2,0,75.0,0,0,0,1,0,0
10080,274898374,2.0,60.0,2,2.64,0,14,12,0.17852962488155621,60000.0,60000.0,0.0,0,1.0,0.008806643999777047,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,2,0,60.0,0,0,0,1,0,0
10082,274879967,1.0,35.0,3,2.48,1,12,8,0.3552198874087286,30000.0,30000.0,0.0,0,1.0,0.008806643999777047,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,35.0,0,0,1,0,0,0
10083,273757049,2.0,45.2,3,2.5,1,12,5,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.003622986455604481,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,2,0,45.0,0,0,0,1,0,0
10084,274784601,2.0,52.0,3,2.74,1,17,9,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.008806643999777047,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,2,0,50.0,0,0,0,1,0,0
10085,272607530,2.0,45.0,2,2.75,0,16,14,0.040633186555933336,65000.0,65000.0,0.0,1,1.0,0.003622986455604481,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,45.0,0,0,1,0,0,0
10086,267681141,1.0,39.3,2,2.64,0,25,13,0.3552198874087286,48000.0,45000.0,0.0,0,1.0,0.008806643999777047,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,2,40.0,0,0,0,1,0,0
10087,274532952,1.0,36.0,1,2.64,0,16,9,0.13204392174349255,55000.0,57000.0,0.0,0,1.0,0.008806643999777047,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,35.0,0,0,0,1,0,0
10088,265854904,1.0,18.0,2,2.64,0,14,9,0.17852962488155621,28000.0,35000.0,0.0,0,1.0,0.008806643999777047,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,20.0,0,0,0,1,0,0
10089,274879977,1.0,38.0,3,2.64,1,17,3,0.3552198874087286,28000.0,14000.0,0.0,0,1.0,0.003622986455604481,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,40.0,0,0,0,1,0,0
10090,251432987,1.0,39.0,2,2.64,1,17,2,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.003344295189788752,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,2,0,40.0,0,0,0,1,0,0
10091,274436047,1.0,36.0,2,2.48,1,12,12,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.008806643999777047,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,2,0,35.0,0,0,0,1,0,0
10092,274565471,2.0,55.0,3,2.64,1,17,11,0.3552198874087286,37000.0,37000.0,0.0,0,1.0,0.003622986455604481,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,2,0,55.0,0,0,0,1,0,0
10093,257020196,1.0,26.7,3,2.64,0,25,23,0.3552198874087286,37000.0,39000.0,0.0,0,1.0,0.003622986455604481,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,25.0,0,0,0,1,0,0
10094,230239359,1.0,40.0,3,2.64,1,9,6,0.3552198874087286,39000.0,39000.0,0.0,0,1.0,0.008806643999777047,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,40.0,0,0,0,1,0,0
10095,191429222,1.0,38.0,3,2.64,1,22,8,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.008806643999777047,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,2,1,40.0,0,0,0,1,0,0
10096,260355270,1.0,32.0,1,3.2,0,14,7,0.17852962488155621,40000.0,40000.0,0.0,0,1.0,0.008806643999777047,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,30.0,0,0,0,0,0,1
10097,273648998,1.0,39.9,3,2.64,0,16,12,0.17852962488155621,40000.0,40000.0,0.0,0,1.0,0.008806643999777047,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,40.0,0,0,0,1,0,0
10098,273184681,1.0,40.0,3,2.64,0,25,5,0.13204392174349255,40000.0,40000.0,0.0,0,1.0,0.008806643999777047,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,40.0,0,0,0,1,0,0
10099,274890203,1.0,40.0,3,2.64,1,12,2,0.3552198874087286,41000.0,40000.0,0.0,0,1.0,0.003622986455604481,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
10100,272249262,1.0,42.6,2,2.75,0,20,2,0.17852962488155621,42000.0,42000.0,0.0,0,1.0,0.008806643999777047,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,45.0,0,0,0,0,0,1
10101,273638335,2.0,39.6,2,2.64,0,25,10,0.13204392174349255,44000.0,43000.0,0.0,0,1.0,0.003622986455604481,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,40.0,0,0,0,1,0,0
10102,273929306,2.0,40.0,2,2.64,1,24,10,0.17852962488155621,45000.0,45000.0,0.0,0,1.0,0.008806643999777047,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,2,2,40.0,0,0,0,1,0,0
10103,273826397,2.0,52.0,3,2.64,1,12,6,0.09018449361797001,45000.0,45000.0,0.0,0,1.0,0.003622986455604481,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,50.0,0,0,0,1,0,0
10104,238868514,2.0,52.0,3,2.48,1,12,7,0.09018449361797001,45000.0,45000.0,0.0,0,2.0,0.003622986455604481,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,50.0,0,0,0,1,0,0
10105,266047790,2.0,33.8,3,2.64,0,14,4,0.17852962488155621,50000.0,50000.0,0.0,0,1.0,0.008806643999777047,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,35.0,0,0,0,1,0,0
10106,274876837,1.0,36.0,2,2.8,1,18,9,0.3552198874087286,55000.0,55000.0,0.0,0,1.0,0.008806643999777047,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,35.0,0,0,1,0,0,0
10107,197897795,2.0,65.0,2,2.75,0,25,3,0.3552198874087286,55000.0,45000.0,0.0,0,1.0,0.008806643999777047,2,2,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,65.0,0,0,1,0,0,0
10108,273783621,1.0,42.0,3,2.64,0,24,18,0.3552198874087286,55000.0,60000.0,0.0,0,1.0,0.008806643999777047,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,2,2,40.0,0,0,1,0,0,0
10109,165923414,2.0,58.0,2,2.64,1,17,4,0.3552198874087286,56000.0,25000.0,0.0,0,3.0,0.003622986455604481,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,60.0,0,0,1,0,0,0
10110,273171223,2.0,55.0,2,2.48,1,16,14,0.09018449361797001,58000.0,30000.0,0.0,1,1.0,0.008806643999777047,2,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,2,1,55.0,0,0,0,1,0,0
10111,270332211,2.0,60.0,3,3.0,0,14,9,0.17852962488155621,60000.0,80000.0,0.0,0,1.0,0.008806643999777047,0,0,0,2,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,2,1,60.0,0,0,0,0,0,1
10112,267973889,3.0,65.59,2,4.0,0,16,1,0.3552198874087286,70000.0,70000.0,0.0,0,1.0,0.003622986455604481,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,65.0,0,0,0,0,0,1
10113,274220386,4.0,85.0,2,2.5,1,12,1,0.3552198874087286,100000.0,100000.0,0.0,0,1.0,0.003622986455604481,0,1,1,2,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,2,0,85.0,0,0,0,1,0,0
10115,274809233,1.0,35.0,3,2.64,1,9,7,0.3552198874087286,32000.0,32000.0,0.0,0,1.0,0.008806643999777047,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
10117,263792705,1.0,37.0,3,2.63,1,17,15,0.3552198874087286,35000.0,35000.0,0.0,1,1.0,0.008806643999777047,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,35.0,0,0,0,1,0,0
10119,274696460,2.0,50.2,2,2.64,1,17,12,0.3552198874087286,60000.0,60000.0,0.0,0,1.0,0.003622986455604481,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,50.0,0,0,0,1,0,0
10120,274883910,2.0,67.0,1,2.64,0,14,9,0.17852962488155621,65000.0,55000.0,0.0,0,1.0,0.008806643999777047,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,65.0,0,0,0,1,0,0
10121,273537395,2.0,40.0,4,2.8,0,9,5,0.19240844991917952,70000.0,70000.0,0.0,0,1.0,0.010144362075692548,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,2,0,40.0,0,0,0,1,0,0
10122,245030785,2.0,45.0,3,2.64,1,12,6,0.09018449361797001,35000.0,35000.0,0.0,0,1.0,0.010144362075692548,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,2,0,45.0,0,0,1,0,0,0
10123,272625558,2.0,44.0,3,2.48,0,5,1,0.19240844991917952,35000.0,35000.0,0.0,0,1.0,0.010144362075692548,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,45.0,0,0,0,1,0,0
10124,167191698,1.0,35.0,3,2.64,1,14,2,0.3552198874087286,35990.0,35990.0,0.0,0,1.0,0.010144362075692548,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,2,0,35.0,0,0,1,0,0,0
10125,272837910,1.0,40.0,2,2.64,1,16,14,0.19240844991917952,37000.0,37000.0,0.0,0,1.0,0.010144362075692548,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
10126,274981699,2.0,40.0,3,2.64,1,12,6,0.19240844991917952,45000.0,45000.0,0.0,0,1.0,0.010144362075692548,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,2,0,40.0,0,0,0,1,0,0
10127,274909672,1.0,36.0,2,2.64,1,12,11,0.09018449361797001,45000.0,45000.0,0.0,0,1.0,0.010144362075692548,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,35.0,0,0,1,0,0,0
10128,269048777,2.0,46.0,4,2.5,0,5,5,0.3552198874087286,50000.0,50000.0,0.0,0,1.0,0.010144362075692548,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,45.0,0,0,0,1,0,0
10129,274751579,3.0,72.0,2,2.64,0,14,12,0.3552198874087286,65000.0,65000.0,0.0,0,1.0,0.010144362075692548,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,70.0,0,0,0,0,1,0
10130,273512934,2.0,40.0,1,2.64,0,8,5,0.13204392174349255,70000.0,70000.0,0.0,0,1.0,0.010144362075692548,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,2,0,40.0,0,0,0,0,1,0
10131,274787382,4.0,88.0,4,2.64,0,16,15,0.19240844991917952,80000.0,80000.0,0.0,0,1.0,0.010144362075692548,0,2,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,90.0,0,0,0,1,0,0
10132,272394166,2.0,60.0,2,2.64,0,10,4,0.17852962488155621,80000.0,80000.0,0.0,0,1.0,0.010144362075692548,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,60.0,0,0,0,1,0,0
10133,273776752,3.0,100.0,3,2.64,0,10,7,0.13204392174349255,100000.0,100000.0,0.0,0,1.0,0.010144362075692548,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,2,0,100.0,0,0,0,1,0,0
10134,272872484,3.0,120.0,1,2.64,0,13,6,0.17852962488155621,250000.0,250000.0,0.0,0,1.0,0.010144362075692548,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,2,1,120.0,0,0,0,0,0,1
10135,274981484,1.0,21.0,3,2.64,1,9,5,0.19240844991917952,24000.0,24000.0,0.0,0,1.0,0.010144362075692548,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,20.0,0,0,0,1,0,0
10136,274889134,1.0,16.0,2,2.8,0,10,3,0.17852962488155621,28000.0,28000.0,0.0,0,1.0,0.010144362075692548,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,15.0,0,0,0,1,0,0
10137,273859215,1.0,35.0,3,2.64,1,12,7,0.09018449361797001,30000.0,30000.0,0.0,0,1.0,0.010144362075692548,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,35.0,0,0,0,1,0,0
10138,274804220,1.0,31.6,3,2.64,0,5,2,0.3552198874087286,33000.0,33000.0,0.0,0,1.0,0.010144362075692548,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,30.0,0,0,0,1,0,0
10139,267895580,1.0,38.5,3,2.64,0,5,5,0.3552198874087286,34000.0,30000.0,0.0,0,1.0,0.010144362075692548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,40.0,0,0,0,1,0,0
10140,274352526,1.0,33.0,3,2.64,1,8,3,0.19240844991917952,38000.0,38000.0,0.0,0,1.0,0.010144362075692548,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,35.0,0,0,0,1,0,0
10141,272193789,1.0,35.0,2,2.64,0,5,3,0.3552198874087286,38000.0,38000.0,0.0,0,1.0,0.010144362075692548,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,35.0,0,0,0,1,0,0
10142,274312075,1.0,35.0,4,2.64,0,9,2,0.19240844991917952,39000.0,39000.0,0.0,0,1.0,0.010144362075692548,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,35.0,0,0,0,1,0,0
10143,275005461,1.0,35.0,4,2.6,0,12,4,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.010144362075692548,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,35.0,0,0,0,1,0,0
10144,274845410,1.0,34.0,4,2.5,0,5,3,0.3552198874087286,40000.0,40000.0,0.0,1,1.0,0.010144362075692548,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,35.0,0,0,0,1,0,0
10145,273057169,1.0,32.0,4,2.6,0,5,1,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.010144362075692548,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,30.0,0,0,0,1,0,0
10146,268641737,2.0,44.0,4,2.7,0,9,8,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.010144362075692548,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,45.0,0,0,0,1,0,0
10147,274621295,1.0,35.0,2,2.64,1,12,5,0.09018449361797001,40000.0,40000.0,0.0,0,1.0,0.010144362075692548,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,2,0,35.0,0,0,1,0,0,0
10148,274222984,2.0,44.0,3,2.64,1,9,3,0.19240844991917952,40000.0,40000.0,0.0,0,1.0,0.0023410066328521262,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,45.0,0,0,0,1,0,0
10149,274577795,2.0,55.0,2,2.64,1,14,7,0.09018449361797001,41500.0,30000.0,0.0,0,1.0,0.010144362075692548,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,2,0,55.0,0,0,0,1,0,0
10150,256404846,1.0,36.0,3,2.64,1,12,11,0.09018449361797001,42000.0,42000.0,0.0,0,1.0,0.010144362075692548,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,2,0,35.0,0,0,1,0,0,0
10151,274680358,2.0,54.0,3,2.64,0,14,4,0.19240844991917952,43000.0,43000.0,0.0,0,1.0,0.010144362075692548,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,2,0,55.0,0,0,1,0,0,0
10152,274340645,2.0,43.7,3,2.48,0,5,1,0.19240844991917952,43000.0,5000.0,0.0,0,1.0,0.0023410066328521262,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,45.0,0,0,0,1,0,0
10153,274875017,1.0,35.0,4,2.64,0,9,4,0.19240844991917952,43500.0,43500.0,0.0,0,2.0,0.009809932556713672,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,35.0,0,0,0,1,0,0
10154,272335369,1.0,35.1,2,2.7,0,12,3,0.3552198874087286,44000.0,44000.0,0.0,0,1.0,0.009809932556713672,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,35.0,0,0,0,1,0,0
10155,272358201,2.0,38.0,3,2.64,1,12,2,0.09018449361797001,44000.0,44000.0,0.0,0,1.0,0.010144362075692548,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,2,0,40.0,0,0,1,0,0,0
10156,274968989,2.0,47.0,4,2.64,0,12,4,0.19240844991917952,45000.0,20000.0,0.0,0,1.0,0.010144362075692548,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,2,0,45.0,0,0,1,0,0,0
10157,274617918,1.0,32.0,4,2.64,0,9,8,0.3552198874087286,45000.0,45000.0,0.0,0,1.0,0.0023410066328521262,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,30.0,0,0,0,1,0,0
10158,274340502,1.0,53.0,2,2.64,1,17,11,0.19240844991917952,45000.0,45000.0,0.0,0,1.0,0.010144362075692548,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,55.0,0,0,1,0,0,0
